path	front	status	evidence_class	allowed_interpretation	latest_commit	contains_synthetic_marker	exists
analysis/v46_operator_smoke_test_bundle/handoff_bundle_manifest/returned_package_handoff_bundle_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	f911f8c	False	True
analysis/v46_operator_smoke_test_bundle/metric_format_adapter/normalized_schema/author_run_schema_validation.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_operator_smoke_test_bundle/metric_format_adapter/normalized_schema/author_run_schema_validation_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/absolute_local_path/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/absolute_local_path/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/clean_aggregate_manifest/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/clean_aggregate_manifest/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/empty_manifest/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/empty_manifest/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/missing_required_column/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/missing_required_column/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/private_agreement_path/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/private_agreement_path/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/raw_expression_path/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/raw_expression_path/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/remote_private_url/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/remote_private_url/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/restricted_sensitivity_class/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/restricted_sensitivity_class/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/unexpected_score_filename/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_schema_linter/unexpected_score_filename/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/RECEIPT_MANIFEST_TO_COMMAND_PLAN_HANDOFF.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/partial_label_to_plan_with_label_classifier/command_order_plan/returned_package_command_plan.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/partial_label_to_plan_with_label_classifier/command_order_plan/returned_package_command_plan_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/partial_label_to_plan_with_label_classifier/package_manifest_shape/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/partial_label_to_plan_with_label_classifier/package_manifest_shape/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/partial_label_to_plan_with_label_classifier/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/partial_label_to_plan_with_label_classifier/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/receipt_manifest_to_command_plan_handoff.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/receipt_manifest_to_command_plan_handoff_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/receipt_manifest_to_command_plan_handoff_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/schema_fail_missing_required_column/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/schema_fail_missing_required_column/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/schema_fail_raw_path/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/schema_fail_raw_path/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_canonical_to_plan/command_order_plan/returned_package_command_plan.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_canonical_to_plan/command_order_plan/returned_package_command_plan_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_canonical_to_plan/package_manifest_shape/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_canonical_to_plan/package_manifest_shape/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_canonical_to_plan/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_canonical_to_plan/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_noncanonical_to_adapter_branch/command_order_plan/returned_package_command_plan.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_noncanonical_to_adapter_branch/command_order_plan/returned_package_command_plan_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_noncanonical_to_adapter_branch/package_manifest_shape/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_noncanonical_to_adapter_branch/package_manifest_shape/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_noncanonical_to_adapter_branch/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/scored_noncanonical_to_adapter_branch/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/terms_blocked_after_shape/command_order_plan/returned_package_command_plan.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/terms_blocked_after_shape/command_order_plan/returned_package_command_plan_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/terms_blocked_after_shape/package_manifest_shape/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/terms_blocked_after_shape/package_manifest_shape/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/terms_blocked_after_shape/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/terms_blocked_after_shape/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unknown_score_like_filename_stops_at_schema/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unknown_score_like_filename_stops_at_schema/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unscoreable_author_run_aggregate_to_preflight_only/command_order_plan/returned_package_command_plan.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unscoreable_author_run_aggregate_to_preflight_only/command_order_plan/returned_package_command_plan_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unscoreable_author_run_aggregate_to_preflight_only/package_manifest_shape/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unscoreable_author_run_aggregate_to_preflight_only/package_manifest_shape/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unscoreable_author_run_aggregate_to_preflight_only/receipt_manifest_schema/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/receipt_manifest_to_command_plan_handoff/unscoreable_author_run_aggregate_to_preflight_only/receipt_manifest_schema/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	5ad91d8	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/canonical_scored_preflight/package_manifest_shape_classifier/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/canonical_scored_preflight/package_manifest_shape_classifier/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/canonical_scored_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/canonical_scored_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/first30_decision_table/FIRST30_RETURNED_PACKAGE_DECISION_TABLE.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/first30_decision_table/first30_returned_package_decision_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/first30_decision_table/first30_returned_package_decision_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/first30_decision_table/first30_returned_package_decision_table.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/noncanonical_scored_preflight/package_manifest_shape_classifier/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/noncanonical_scored_preflight/package_manifest_shape_classifier/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/noncanonical_scored_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/noncanonical_scored_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/repair_template_coverage/FIRST30_REPAIR_TEMPLATE_COVERAGE.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/repair_template_coverage/first30_repair_template_coverage.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/repair_template_coverage/first30_repair_template_coverage_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/repair_template_coverage/first30_repair_template_coverage_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/repair_template_coverage/repair_template_safe_class_coverage.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/returned_package_preflight_dryrun_cases.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/returned_package_preflight_dryrun_steps.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	f911f8c	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/returned_package_preflight_dryrun_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/state_transition_validator/RETURNED_PACKAGE_STATE_TRANSITION_VALIDATOR.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/state_transition_validator/returned_package_allowed_transitions.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/state_transition_validator/returned_package_state_transition_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/state_transition_validator/returned_package_state_transition_scenarios.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/state_transition_validator/returned_package_state_transition_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/state_transition_validator/returned_package_states.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/terms_blocked_preflight/package_manifest_shape_classifier/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/terms_blocked_preflight/package_manifest_shape_classifier/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/terms_blocked_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/terms_blocked_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unknown_alias_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unknown_alias_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unsafe_raw_manifest/receipt_manifest_schema_lint/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unsafe_raw_manifest/receipt_manifest_schema_lint/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unscoreable_preflight/package_manifest_shape_classifier/package_manifest_shape_classification.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unscoreable_preflight/package_manifest_shape_classifier/package_manifest_shape_classification_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unscoreable_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/returned_package_preflight_dryrun/unscoreable_preflight/receipt_manifest_schema_lint/receipt_manifest_schema_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4410095	False	True
analysis/v46_operator_smoke_test_bundle/safe_class_report_template_readiness/fixtures/blocked_schema.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	b2d8808	False	True
analysis/v46_operator_smoke_test_bundle/safe_class_report_template_readiness/report_lint/blocked_schema/result_report_safe_class_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	b2d8808	False	True
analysis/v46_operator_smoke_test_bundle/safe_class_report_template_readiness/report_lint/blocked_schema/result_report_safe_class_lint_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	b2d8808	False	True
analysis/v46_operator_smoke_test_bundle/safe_interpretation_classifier/schema_block/safe_interpretation_signals.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_operator_smoke_test_bundle/safe_interpretation_classifier/schema_block/safe_interpretation_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_operator_smoke_test_bundle/safe_wording_fixture_linter/fixtures/blocked_schema.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	41e9526	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/RETURNED_PACKAGE_STATUS_BOARD_SCHEMA_LINTER.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/fixtures/good_status_board.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/fixtures/good_status_board.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/fixtures/malformed_status_board.md	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/fixtures/missing_column_status_board.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/fixtures/score_read_status_board.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/status_board_schema_fixture_results.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/status_board_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/status_board_schema_linter/status_board_schema_linter_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	4868f70	False	True
analysis/v46_operator_smoke_test_bundle/terms_governance_matrix/aggregate_only_local_preflight/terms_governance_decision.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_operator_smoke_test_bundle/terms_governance_matrix/aggregate_only_local_preflight/terms_governance_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_operator_smoke_test_bundle/terms_governance_matrix/local_preflight_allowed/terms_governance_decision.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_operator_smoke_test_bundle/terms_governance_matrix/local_preflight_allowed/terms_governance_summary.json	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	56c80ff	False	True
analysis/v46_receipt_manifest_schema_linter/absolute_local_path/receipt_manifest_schema_lint.tsv	infrastructure	generated_output	validation_infrastructure	mechanical guardrail/readiness; no biological claim	faaa99c	False	True
