analysis	disease_name	compartment	gene	candidate_class	present
psoriasis_skin_apc	psoriasis	skin APC	LRP1	uptake_complement_phagocytosis	True
psoriasis_skin_apc	psoriasis	skin APC	M6PR	lysosome_endosome_lipid	True
psoriasis_skin_apc	psoriasis	skin APC	MARCO	uptake_complement_phagocytosis	True
psoriasis_skin_apc	psoriasis	skin APC	MERTK	uptake_complement_phagocytosis	True
psoriasis_skin_apc	psoriasis	skin APC	MIF	failed_or_crowded_comparators	False
psoriasis_skin_apc	psoriasis	skin APC	MRC1	uptake_complement_phagocytosis	True
psoriasis_skin_apc	psoriasis	skin APC	MSR1	uptake_complement_phagocytosis	True
psoriasis_skin_apc	psoriasis	skin APC	NPC1	lysosome_endosome_lipid	True
psoriasis_skin_apc	psoriasis	skin APC	NPC2	lysosome_endosome_lipid	True
psoriasis_skin_apc	psoriasis	skin APC	PDCD1LG2	glycan_checkpoint_surface	True
psoriasis_skin_apc	psoriasis	skin APC	PTPN2	failed_or_crowded_comparators	True
psoriasis_skin_apc	psoriasis	skin APC	RAB11A	trafficking_sorting	True
psoriasis_skin_apc	psoriasis	skin APC	RAB5A	trafficking_sorting	True
psoriasis_skin_apc	psoriasis	skin APC	RAB7A	trafficking_sorting	True
psoriasis_skin_apc	psoriasis	skin APC	RFX5	state_markers_positive_controls	True
psoriasis_skin_apc	psoriasis	skin APC	SCARB1	lysosome_endosome_lipid	True
psoriasis_skin_apc	psoriasis	skin APC	SCARB2	lysosome_endosome_lipid	True
psoriasis_skin_apc	psoriasis	skin APC	SH2B3	failed_or_crowded_comparators	True
psoriasis_skin_apc	psoriasis	skin APC	SIGLEC1	glycan_checkpoint_surface	True
psoriasis_skin_apc	psoriasis	skin APC	SIGLEC10	glycan_checkpoint_surface	True
psoriasis_skin_apc	psoriasis	skin APC	SLC15A4	failed_or_crowded_comparators	True
psoriasis_skin_apc	psoriasis	skin APC	SNX10	trafficking_sorting	True
psoriasis_skin_apc	psoriasis	skin APC	SNX5	trafficking_sorting	True
psoriasis_skin_apc	psoriasis	skin APC	SORT1	lysosome_endosome_lipid	True
psoriasis_skin_apc	psoriasis	skin APC	TASL	failed_or_crowded_comparators	False
psoriasis_skin_apc	psoriasis	skin APC	TCIRG1	lysosome_endosome_lipid	True
psoriasis_skin_apc	psoriasis	skin APC	TNFAIP3	failed_or_crowded_comparators	True
psoriasis_skin_apc	psoriasis	skin APC	TREM2	uptake_complement_phagocytosis	True
psoriasis_skin_apc	psoriasis	skin APC	TYROBP	uptake_complement_phagocytosis	True
psoriasis_skin_apc	psoriasis	skin APC	VAMP3	trafficking_sorting	True
psoriasis_skin_apc	psoriasis	skin APC	VAMP7	trafficking_sorting	False
psoriasis_skin_apc	psoriasis	skin APC	VPS26A	trafficking_sorting	True
psoriasis_skin_apc	psoriasis	skin APC	VPS35	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	AP1S2	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	AP2M1	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	ATP6V0D2	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	ATP6V1B2	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	AXL	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	C1QA	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	C1QB	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	C1QC	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	C3AR1	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	C5AR1	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CALR	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CD274	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CD44	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CD74	state_markers_positive_controls	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CD83	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CD86	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CIITA	state_markers_positive_controls	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CST3	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CSTA	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CSTB	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CTSB	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CTSD	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CTSH	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CTSL	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CTSS	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CTSZ	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	CXorf21	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	EEA1	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	FCGR2A	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	FCGR2B	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	FCGR3A	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	GPR65	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	GSK3A	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	GSK3B	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HGS	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DMA	hla_ii_loading_editing	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DMB	hla_ii_loading_editing	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DOA	hla_ii_loading_editing	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DOB	hla_ii_loading_editing	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DPA1	state_markers_positive_controls	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DPB1	state_markers_positive_controls	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DRA	state_markers_positive_controls	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	HLA-DRB1	state_markers_positive_controls	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	IFI30	hla_ii_loading_editing	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	IGF2R	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	IRF5	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	ITGAM	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	ITGAX	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LAMP1	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LAMP2	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LAMP3	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LAPTM5	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LGALS1	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LGALS3	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LGALS8	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LGALS9	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LIPA	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	LRP1	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	M6PR	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	MARCO	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	MERTK	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	MIF	failed_or_crowded_comparators	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	MRC1	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	MSR1	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	NPC1	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	NPC2	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	PDCD1LG2	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	PTPN2	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	RAB11A	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	RAB5A	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	RAB7A	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	RFX5	state_markers_positive_controls	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SCARB1	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SCARB2	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SH2B3	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SIGLEC1	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SIGLEC10	glycan_checkpoint_surface	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SLC15A4	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SNX10	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SNX5	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	SORT1	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	TASL	failed_or_crowded_comparators	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	TCIRG1	lysosome_endosome_lipid	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	TNFAIP3	failed_or_crowded_comparators	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	TREM2	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	TYROBP	uptake_complement_phagocytosis	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	VAMP3	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	VAMP7	trafficking_sorting	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	VPS26A	trafficking_sorting	True
psoriasis_keratinocyte	psoriasis	skin keratinocyte	VPS35	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	AP1S2	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	AP2M1	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	ATP6V0D2	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	ATP6V1B2	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	AXL	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	C1QA	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	C1QB	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	C1QC	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	C3AR1	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	C5AR1	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	CALR	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	CD274	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	CD44	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	CD74	state_markers_positive_controls	True
psoriasis_skin_stromal	psoriasis	skin stromal	CD83	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	CD86	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	CIITA	state_markers_positive_controls	True
psoriasis_skin_stromal	psoriasis	skin stromal	CST3	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CSTA	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CSTB	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CTSB	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CTSD	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CTSH	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CTSL	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CTSS	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CTSZ	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	CXorf21	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	EEA1	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	FCGR2A	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	FCGR2B	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	FCGR3A	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	GPR65	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	GSK3A	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	GSK3B	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	HGS	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DMA	hla_ii_loading_editing	False
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DMB	hla_ii_loading_editing	False
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DOA	hla_ii_loading_editing	False
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DOB	hla_ii_loading_editing	False
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DPA1	state_markers_positive_controls	False
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DPB1	state_markers_positive_controls	False
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DRA	state_markers_positive_controls	False
psoriasis_skin_stromal	psoriasis	skin stromal	HLA-DRB1	state_markers_positive_controls	False
psoriasis_skin_stromal	psoriasis	skin stromal	IFI30	hla_ii_loading_editing	True
psoriasis_skin_stromal	psoriasis	skin stromal	IGF2R	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	IRF5	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	ITGAM	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	ITGAX	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	LAMP1	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	LAMP2	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	LAMP3	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	LAPTM5	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	LGALS1	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	LGALS3	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	LGALS8	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	LGALS9	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	LIPA	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	LRP1	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	M6PR	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	MARCO	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	MERTK	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	MIF	failed_or_crowded_comparators	False
psoriasis_skin_stromal	psoriasis	skin stromal	MRC1	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	MSR1	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	NPC1	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	NPC2	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	PDCD1LG2	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	PTPN2	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	RAB11A	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	RAB5A	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	RAB7A	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	RFX5	state_markers_positive_controls	True
psoriasis_skin_stromal	psoriasis	skin stromal	SCARB1	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	SCARB2	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	SH2B3	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	SIGLEC1	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	SIGLEC10	glycan_checkpoint_surface	True
psoriasis_skin_stromal	psoriasis	skin stromal	SLC15A4	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	SNX10	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	SNX5	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	SORT1	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	TASL	failed_or_crowded_comparators	False
psoriasis_skin_stromal	psoriasis	skin stromal	TCIRG1	lysosome_endosome_lipid	True
psoriasis_skin_stromal	psoriasis	skin stromal	TNFAIP3	failed_or_crowded_comparators	True
psoriasis_skin_stromal	psoriasis	skin stromal	TREM2	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	TYROBP	uptake_complement_phagocytosis	True
psoriasis_skin_stromal	psoriasis	skin stromal	VAMP3	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	VAMP7	trafficking_sorting	False
psoriasis_skin_stromal	psoriasis	skin stromal	VPS26A	trafficking_sorting	True
psoriasis_skin_stromal	psoriasis	skin stromal	VPS35	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	AP1S2	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	AP2M1	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	ATP6V0D2	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	ATP6V1B2	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	AXL	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QA	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QB	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QC	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C3AR1	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C5AR1	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CALR	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CD274	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CD44	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CD74	state_markers_positive_controls	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CD83	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CD86	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CIITA	state_markers_positive_controls	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CST3	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CSTA	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CSTB	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CTSB	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CTSD	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CTSH	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CTSL	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CTSS	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CTSZ	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CXorf21	failed_or_crowded_comparators	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	EEA1	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	FCGR2A	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	FCGR2B	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	FCGR3A	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	GPR65	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	GSK3A	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	GSK3B	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HGS	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DMA	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DMB	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DOA	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DOB	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DPA1	state_markers_positive_controls	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DPB1	state_markers_positive_controls	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DRA	state_markers_positive_controls	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	HLA-DRB1	state_markers_positive_controls	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	IFI30	hla_ii_loading_editing	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	IGF2R	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	IRF5	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	ITGAM	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	ITGAX	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LAMP1	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LAMP2	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LAMP3	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LAPTM5	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LGALS1	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LGALS3	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LGALS8	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LGALS9	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LIPA	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	LRP1	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	M6PR	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	MARCO	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	MERTK	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	MIF	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	MRC1	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	MSR1	uptake_complement_phagocytosis	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	NPC1	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	NPC2	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	PDCD1LG2	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	PTPN2	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	RAB11A	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	RAB5A	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	RAB7A	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	RFX5	state_markers_positive_controls	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SCARB1	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SCARB2	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SH2B3	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SIGLEC1	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SIGLEC10	glycan_checkpoint_surface	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SLC15A4	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SNX10	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SNX5	trafficking_sorting	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	SORT1	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	TASL	failed_or_crowded_comparators	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	TCIRG1	lysosome_endosome_lipid	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	TNFAIP3	failed_or_crowded_comparators	True
