snp	chr	position	z1	p1	pip1	z2	p2	pip2	SNP.PP.H4.abf
rs7547000	1	200799780	-2.66635440409561	0.00766796	0.0149222875603691	-4.21018264840183	2.536e-05	0.0163750974551005	2.45616659866533e-13
rs296530	1	200872484	-5.43243365432434	5.55904e-08	0.0160262627750749	-5.83754385964912	5.75798e-09	0.0163273360754067	2.02465293182679e-06
rs511104	1	200873170	-5.49586662595701	3.88803e-08	0.016313257307797	-5.76638766519824	8.41705e-09	0.0157809091608593	1.95210166081264e-06
rs7523261	1	200723850	-2.60105013268746	0.00929394	0.016312818774499	-3.48141975308642	0.000484697	0.0161604747326921	5.15009456157373e-14
rs61825263	1	200842005	-2.7067719113051	0.00679407	0.0149827718599175	-4.17996846846847	2.80201e-05	0.0162593924082424	2.46561914168629e-13
rs296528	1	200870754	-5.46569517191308	4.61095e-08	0.0162467991683339	-5.71065789473684	1.087e-08	0.0155395128738929	1.37351254503089e-06
rs10920045	1	200807301	-2.68088175683731	0.00734294	0.0149470638805758	-4.17895871559633	3.04502e-05	0.0162270470268212	2.31790589950321e-13
rs4915209	1	200801054	-2.67186735558393	0.00754293	0.0149354636522068	-4.17872018348624	3.01301e-05	0.0162255272783778	2.26745798937328e-13
rs10753884	1	200803289	-2.6677551848889	0.00763607	0.0149303097176138	-4.17872018348624	3.02698e-05	0.0162255272783778	2.24559199895173e-13
rs7534184	1	200677630	2.27510111560514	0.0229002	0.016211958104496	1.47663404255319	0.1387	0.0134719728824862	2.94988831589794e-15
rs67602696	1	201012937	-5.83354782884901	5.426e-09	0.0161544237272558	-5.80020833333333	6.74497e-09	0.0141034090013775	1.32313361200952e-05
rs296529	1	200871876	-5.45882176740649	4.79303e-08	0.0161405721394404	-5.77201754385965	7.20991e-09	0.0158206391385823	1.67987259418428e-06
rs2297909	1	200960307	-5.81667947732513	6.00399e-09	0.0161306781799979	-5.25413793103448	1.50401e-07	0.0136224139430933	1.69225114467936e-06
rs11585193	1	201051418	-1.47728856808704	0.1396	0.0161123856959582	-2.34672	0.0187202	0.0134977313513377	1.7106383844843e-15
rs7518368	1	200697189	0.826535137006688	0.4085	0.0160590571927229	2.53477674418605	0.0112001	0.0139565327252731	1.2983600623083e-15
rs35656526	1	200664885	0.284404763972602	0.776101	0.0160398076567291	-2.58759192825112	0.00961701	0.0160568404838174	3.2426755373567e-16
rs10920099	1	201003606	-4.54008285351449	5.62302e-06	0.0160249882568279	-4.39617452830189	1.14301e-05	0.0149198622565123	4.38365981137349e-10
rs1507147	1	201011824	-5.2710982558038	1.356e-07	0.0160213772536877	-4.99986666666667	5.46802e-07	0.0143666971226875	1.14464522028643e-07
rs1546416	1	201009556	-5.26343336270225	1.414e-07	0.0160060866070342	-5.09315555555556	3.35598e-07	0.0146944107456398	1.62351789022586e-07
rs11583140	1	200977098	-4.65832614322692	3.18801e-06	0.0160023250263882	-4.46702358490566	7.77499e-06	0.0146973448491036	8.6748795221692e-10
rs2221581	1	200981925	-5.56792263585397	2.57798e-08	0.0159923039280571	-5.0888	3.68604e-07	0.0135803674744103	4.24472015970677e-07
rs10753887	1	200989441	-4.63922714327801	3.49704e-06	0.0159545025857196	-4.44809905660377	8.93408e-06	0.0146368590989312	7.53127192394999e-10
rs3767500	1	201023034	3.9118087789189	9.16094e-05	0.014954623351696	4.38715207373272	1.096e-05	0.0159507104565531	3.93345762542392e-11
rs7535723	1	200966818	-5.79002090749845	7.03704e-09	0.0159488977890329	-5.2673275862069	1.42298e-07	0.0136130973532858	1.56389426174622e-06
rs1874080	1	200801621	-2.6741808540496	0.007491	0.0149384011828315	-4.12763926940639	3.66801e-05	0.0159119214661468	1.96280055567023e-13
rs296553	1	200928775	-4.64323471066383	3.42997e-06	0.0158596487212302	-4.79429906542056	1.57601e-06	0.0155516453655112	1.90641222378615e-09
rs7552536	1	200836866	-2.64599908223529	0.00814498	0.0149129733524358	-4.09992272727273	4.00904e-05	0.0158546094067334	1.77412624998752e-13
rs7538954	1	200967778	2.37477032309185	0.0175598	0.0157963435615754	1.24560115606936	0.2122	0.0136799540482482	1.91368322725726e-15
rs378672	1	200886333	-5.30302077497399	1.13899e-07	0.0150424451112545	-5.75325991189427	9.24294e-09	0.015795341001385	1.73060026889081e-06
rs6700264	1	200984022	-4.5931633942607	4.36596e-06	0.0157738280133828	-4.43869811320755	8.62005e-06	0.0145877298037613	6.01832461140925e-10
rs7526353	1	200988256	-4.59185456872785	4.39299e-06	0.015769504884772	-4.44809905660377	8.26609e-06	0.0146234760646767	6.20219026960586e-10
rs2297903	1	201031307	3.17334000158574	0.00150699	0.014856540507696	4.12597196261682	3.60097e-05	0.0157686467113289	2.55904984227855e-12
rs6687260	1	200980698	-4.58790991946524	4.47703e-06	0.0157565379665616	-4.51190047393365	6.72094e-06	0.0148829091060381	7.77477588277198e-10
rs10920094	1	200980996	-4.58734416040842	4.489e-06	0.0157546858797307	-4.48345023696682	7.74408e-06	0.0147635561954159	6.96199420965121e-10
rs957957	1	200987798	-4.58559119372812	4.52699e-06	0.0157489595390392	-4.50252132701422	7.03202e-06	0.0148429006993835	7.4335102703601e-10
rs7535122	1	200672699	0.999812860695917	0.3174	0.0151045421764755	2.81406046511628	0.00498701	0.0156955457567017	2.92103310492686e-15
rs55734382	1	201019059	-5.52573813050113	3.28103e-08	0.0156847089770903	-5.8439393939394	4.84206e-09	0.0156735732084303	4.09852671588707e-06
rs10800751	1	200999926	-4.58042491888864	4.64002e-06	0.0156500481553303	-4.34887735849057	1.39101e-05	0.0142082580696995	4.0358897147575e-10
rs6701469	1	200998819	-4.5798564876461	4.65297e-06	0.0156483004406195	-4.29723113207547	1.679e-05	0.0140615441959616	3.33795526053115e-10
rs3767502	1	201023098	-5.46079037446623	4.74002e-08	0.0155893885319576	-5.58356223175966	2.19301e-08	0.0145548026109352	9.92302066870962e-07
rs432209	1	200923335	-4.48347947834378	7.34395e-06	0.0155725749165952	-4.54874418604651	5.61203e-06	0.0148286259986762	5.29397844089059e-10
rs6427871	1	200997316	-4.55393092409038	5.26502e-06	0.0155706063435307	-4.36780188679245	1.239e-05	0.0142663618546676	3.89955873539507e-10
rs6673267	1	201006661	-4.39970260405786	1.084e-05	0.015551892059016	-4.49533490566038	7.27897e-06	0.0153615057328355	3.75755055136787e-10
rs6675915	1	201010862	-4.24644151575177	2.172e-05	0.0152817415033607	-4.44135211267606	9.27705e-06	0.0155123500614344	1.83280462507369e-10
rs10800756	1	201024059	-5.43821283546458	5.38195e-08	0.0154812373020343	-5.7009829059829	1.16399e-08	0.0150970237666032	1.52342313481364e-06
rs10800755	1	201023980	-5.43510870868128	5.47596e-08	0.0154713103438162	-5.63247863247863	1.661e-08	0.0147401739592959	1.09082373778241e-06
rs1572789	1	200932305	-4.54422354557948	5.51404e-06	0.0153627018557497	-4.81211267605634	1.483e-06	0.0152527587030763	1.31197714037937e-09
rs296548	1	200892843	-5.25491846210886	1.48102e-07	0.0153620071131522	-4.8141592920354	1.42498e-06	0.0135030799522786	3.92416710268647e-08
rs3861928	1	201020574	-5.37788277711117	7.53703e-08	0.0153552646884231	-5.6446052631579	1.62301e-08	0.0148352855528983	8.61838451659129e-07
rs296539	1	200887657	-5.2514497318364	1.509e-07	0.0153526294815981	-5.33797297297297	9.20111e-08	0.0147286590293513	3.60754156915967e-07
rs370411	1	200892263	-5.24736628252766	1.54301e-07	0.0153417090576169	-5.34247747747748	8.84891e-08	0.0147487097612701	3.61264652106526e-07
rs6702590	1	201020105	-5.37137598054957	7.81394e-08	0.0153372701155932	-5.70600877192982	1.12199e-08	0.0151646380714281	1.11280124464955e-06
rs296547	1	200892137	-5.23906889515339	1.61399e-07	0.0153199122272174	-5.31968468468468	9.71494e-08	0.014649369435524	3.13659118353708e-07
rs10494827	1	201013947	-4.23962944594454	2.23898e-05	0.0152662492871338	-4.40400469483568	1.086e-05	0.015319345983979	1.55432908695227e-10
rs4915477	1	201047075	1.76526331868493	0.0775193	0.0148020792363864	2.75318834080718	0.00591902	0.015306981026991	6.6599990639794e-15
rs3767498	1	201020727	-5.36001424615986	8.32109e-08	0.0153067163944313	-5.6755701754386	1.302e-08	0.0149947723036536	9.14976544802286e-07
rs10920088	1	200965601	-4.30643382239668	1.65901e-05	0.0153027268055247	-4.24069811320755	2.21202e-05	0.0142666287142266	1.01505321561224e-10
rs10800750	1	200964578	-4.30377958972208	1.679e-05	0.0152965270585353	-4.24509905660377	2.197e-05	0.0142804695871303	1.02096492593897e-10
rs6427869	1	200966610	-4.29999507771064	1.70801e-05	0.0152877541499212	-4.25458018867925	2.119e-05	0.0143107237042056	1.0412936951702e-10
rs3913893	1	201015783	-5.4389435048255	5.35994e-08	0.0152875178314326	-5.80077922077922	6.63697e-09	0.0151434047171189	1.89599171823124e-06
rs10920086	1	200964716	-4.29716777480356	1.73002e-05	0.0152812514379476	-4.24983962264151	2.12799e-05	0.0142955220305109	1.01330468309065e-10
rs10800749	1	200964337	-4.29486318047602	1.74799e-05	0.01527598334178	-4.24509905660377	2.173e-05	0.0142804695871303	9.87994187678224e-11
rs11810823	1	200966970	-4.29347846151006	1.75902e-05	0.0152728319807012	-4.23089622641509	2.357e-05	0.0142362610453073	9.34795868489243e-11
rs7531978	1	200965130	-4.29259458091906	1.766e-05	0.0152708259184272	-4.24534433962264	2.174e-05	0.0142812447662259	9.8064126970997e-11
rs2297906	1	201013336	-4.24152526799387	2.21998e-05	0.0152705353576194	-4.38964788732394	1.14401e-05	0.0152481492273516	1.4834098793642e-10
rs10920085	1	200964282	-4.29209136454503	1.76999e-05	0.0152696857230064	-4.24035377358491	2.216e-05	0.0142655511720918	9.61673157199708e-11
rs296558	1	200952815	-4.29047275951893	1.78299e-05	0.0152660276483529	-4.36307075471698	1.30701e-05	0.0147004952911709	1.48702564070759e-10
rs296557	1	200953563	-4.28069667256266	1.86299e-05	0.0152392748175699	-4.35385377358491	1.35101e-05	0.0146448346621644	1.40124046239596e-10
rs11805959	1	200933295	-4.31904287138584	1.567e-05	0.0152308679087676	-4.54142201834862	5.66996e-06	0.0147694028307778	2.33327111643594e-10
rs6427850	1	200672410	-1.79020629066039	0.0734193	0.0150813207000758	-2.75351184834123	0.00596898	0.0152287190286242	8.86092682738753e-15
rs965321	1	201005502	-5.60858935429133	2.04e-08	0.0151851749016201	-5.51696581196581	3.50002e-08	0.0136948525814493	1.54803102147481e-06
rs6668056	1	200841258	-1.48857029558003	0.1366	0.0150970503905355	-2.93441121495327	0.00334303	0.0136429034125833	2.1850059956882e-15
rs10753888	1	201006185	-5.56698476477482	2.59197e-08	0.015094136902966	-5.47448717948718	4.53096e-08	0.0136367534862515	1.04200430338215e-06
rs56409868	1	200989762	2.47805504063881	0.0132099	0.015082871162324	2.55199613899614	0.0105701	0.0140853846171548	1.48278371423825e-14
rs10920090	1	200972454	-4.60983676844394	4.03005e-06	0.0150720276918426	-4.55135046728972	5.19302e-06	0.0139853459596224	7.111885459794e-10
rs884357	1	200863055	-4.14473616207556	3.40197e-05	0.0150476084033122	-4.36685483870968	1.242e-05	0.0135266383332592	3.98160640405399e-11
rs4915475	1	201029431	3.13870660903279	0.00169699	0.0148681626937993	3.83690950226244	0.000129101	0.0150304025694489	1.11838979544573e-12
rs7519715	1	201037069	-3.25372416067827	0.00113899	0.0149048832650505	-3.31425306122449	0.000906108	0.0138083160165472	3.05105999882538e-13
rs3818873	1	201023436	-4.13657980988847	3.52501e-05	0.014778270696097	-4.82041474654378	1.46899e-06	0.0148672990681328	2.01444826767335e-10
rs12047681	1	200696859	-1.30175397610953	0.193	0.0148627452029835	-2.54960663507109	0.0106999	0.0142589276571494	2.67372180287715e-15
rs7512279	1	200702338	-1.30204214655983	0.1929	0.0148510651280742	-2.63043127962085	0.00867002	0.0145658719078936	3.1448706532402e-15
rs10800729	1	200701748	-1.32280286645593	0.1859	0.0148384780599299	-2.63494312796209	0.00835892	0.014608000825029	3.30914837601983e-15
rs11807626	1	201000354	-4.53472340736768	5.76806e-06	0.0148110716160923	-4.49535981308411	6.95505e-06	0.0135721896187393	2.93617644618658e-10
rs1995681	1	201005806	-4.40129879623763	1.07599e-05	0.0147801079488572	-4.62327906976744	3.61102e-06	0.0138235958277281	2.91564368608475e-10
