analysis_window	n_requested	event_probability_before_censoring	effect_pattern	early_hazard_ratio_per_latent_sd	late_hazard_ratio_per_latent_sd	censoring_mechanism	dropout_target	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_significant_probability	maximum_seed_significant_probability	positive_call_probability	negative_call_probability	median_score_z_across_seeds	median_one_step_log_hr_across_seeds	median_usable_n_across_seeds	median_observed_events_across_seeds	median_assigned_dropout_across_seeds	median_observed_pre_event_dropout_across_seeds
late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	administrative_only	0.0	1500	1373	0.9153333333333333	337	0.22466666666666665	0.20426418360703744	0.2464757895762091	0.2	0.246	0.22466666666666665	0.0	1.315988252673193	0.3683485676903325	90.0	14.0	0.0	0.0
late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	1500	563	0.37533333333333335	134	0.08933333333333333	0.07592860732745665	0.10483609843738576	0.062	0.106	0.08933333333333333	0.0	1.2312299026446363	0.40549587980901963	81.0	8.0	0.07058823529411765	0.07058823529411765
late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	independent	0.25	1500	1096	0.7306666666666667	261	0.174	0.15565394194727064	0.19401154688228764	0.148	0.202	0.174	0.0	1.207980467748364	0.37465648956932496	79.0	11.0	0.15	0.1375
late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	603	0.402	33	0.022	0.01570756221797206	0.030734473550521446	0.018	0.026	0.018	0.004	0.23210716391122493	0.0749087219795654	80.0	9.0	0.08054054054054055	0.08054054054054055
late_landmark_diagnostic	120	0.3	proportional	1.7	1.7	score_dependent	0.25	1500	922	0.6146666666666667	207	0.138	0.1214684747147495	0.15638093312666188	0.124	0.146	0.13733333333333334	0.0006666666666666666	1.1816190424752036	0.3692860026791209	80.0	10.0	0.12941176470588237	0.11258802816901409
late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	administrative_only	0.0	1500	1373	0.9153333333333333	604	0.4026666666666667	0.37812680485597155	0.42770379099089045	0.384	0.426	0.0	0.4026666666666667	-1.81430892354012	-0.5120270665063185	198.0	15.0	0.0	0.0
late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	1500	119	0.07933333333333334	41	0.027333333333333334	0.02021183428351895	0.03686962089062596	0.024	0.03	0.0	0.027333333333333334	-1.6365037676675491	-0.531089611146135	176.0	6.0	0.09799279807948787	0.09799279807948787
late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	independent	0.25	1500	1101	0.734	443	0.29533333333333334	0.27279361909266053	0.3189186612154671	0.282	0.312	0.0	0.29533333333333334	-1.6922567377867113	-0.5124863448562275	175.0	11.5	0.1490022465970662	0.14326765188834154
late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	880	0.5866666666666667	643	0.42866666666666664	0.40383602994997553	0.4538617354994369	0.412	0.444	0.0	0.42866666666666664	-2.5915917146052747	-0.8013849596362681	177.0	10.0	0.10465116279069768	0.10465116279069768
late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	score_dependent	0.25	1500	1270	0.8466666666666667	479	0.31933333333333336	0.2962269974983491	0.3433626701352099	0.29	0.368	0.0	0.31933333333333336	-1.6318930812216164	-0.48139740085268024	176.0	13.0	0.13736263736263737	0.13427747180697613
late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	administrative_only	0.0	1500	1193	0.7953333333333333	53	0.035333333333333335	0.027114104896545657	0.045926479386076344	0.034	0.038	0.022	0.013333333333333334	-0.027973721787447683	-0.009181410111909594	196.0	12.0	0.0	0.0
late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	1500	66	0.044	1	0.0006666666666666666	0.00011769273167436408	0.0037666654142135486	0.0	0.002	0.0	0.0006666666666666666	-0.5356391412516952	-0.16996714554097134	175.0	5.0	0.09455950032873109	0.09455950032873109
late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	independent	0.25	1500	854	0.5693333333333334	47	0.03133333333333333	0.023644330844925662	0.041416688883457786	0.022	0.044	0.015333333333333332	0.016	-0.02882573578186943	-0.008179625442439935	174.0	10.0	0.14942528735632185	0.1452513966480447
late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	285	0.19	62	0.04133333333333333	0.032376206722410705	0.05263372439156912	0.032	0.056	0.0	0.04133333333333333	-1.2531965639608578	-0.4090913746564971	176.0	7.0	0.1016949152542373	0.1016949152542373
late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	score_dependent	0.25	1500	841	0.5606666666666666	35	0.023333333333333334	0.016824677337497887	0.03227721328240847	0.016	0.034	0.008666666666666666	0.014666666666666666	-0.10682487923964573	-0.031950444342228046	175.0	10.0	0.1348314606741573	0.12983661627729426
late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	administrative_only	0.0	1500	1481	0.9873333333333333	983	0.6553333333333333	0.6309130007844239	0.678960089405173	0.62	0.694	0.6553333333333333	0.0	2.3550691561073074	0.6159610789992216	202.0	18.0	0.0	0.0
late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	1500	281	0.18733333333333332	136	0.09066666666666667	0.07716248750222955	0.1062620731140257	0.078	0.1	0.09066666666666667	0.0	1.9312349051228668	0.6391698618546311	178.0	7.0	0.10227272727272728	0.10227272727272728
late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	independent	0.25	1500	1423	0.9486666666666667	791	0.5273333333333333	0.5020305157450207	0.5524965087089426	0.504	0.54	0.5273333333333333	0.0	2.1105864117009405	0.5869105072810971	178.0	15.0	0.14835164835164835	0.14202864443249058
late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	190	0.12666666666666668	9	0.006	0.0031598175797059123	0.011363959971833398	0.004	0.008	0.0026666666666666666	0.0033333333333333335	0.042784829300809527	0.01443235552904528	175.0	6.0	0.11602209944751381	0.11602209944751381
late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	score_dependent	0.25	1500	1180	0.7866666666666666	525	0.35	0.32627341960817013	0.3744929096078843	0.336	0.372	0.35	0.0	1.8456074894733265	0.5800209192265938	178.0	12.0	0.14929827903727694	0.1358695652173913
late_landmark_diagnostic	240	0.15	null	1.0	1.0	administrative_only	0.0	1500	1413	0.942	64	0.042666666666666665	0.03355366749284015	0.054116118472552516	0.034	0.052	0.019333333333333334	0.023333333333333334	-0.0010497750876927998	-0.0002475832241172576	199.0	15.0	0.0	0.0
late_landmark_diagnostic	240	0.15	null	1.0	1.0	event_risk_dependent	0.25	1500	173	0.11533333333333333	8	0.005333333333333333	0.0027049287623018017	0.010488921363531084	0.002	0.008	0.002	0.0033333333333333335	-0.019395392266607393	-0.0069706971888034075	177.0	6.0	0.0972972972972973	0.0972972972972973
late_landmark_diagnostic	240	0.15	null	1.0	1.0	independent	0.25	1500	1260	0.84	47	0.03133333333333333	0.023644330844925662	0.041416688883457786	0.018	0.04	0.015333333333333332	0.016	-0.05035080746389238	-0.01345612623145018	176.0	13.0	0.14942528735632185	0.1432370820668693
late_landmark_diagnostic	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	1500	469	0.31266666666666665	111	0.074	0.06181325009801319	0.08836312487558143	0.064	0.084	0.0	0.074	-1.3175279288059645	-0.4073015529358729	175.0	8.0	0.11764705882352941	0.11764705882352941
late_landmark_diagnostic	240	0.15	null	1.0	1.0	score_dependent	0.25	1500	1208	0.8053333333333333	56	0.037333333333333336	0.028861071509391153	0.04816929505035013	0.022	0.048	0.016666666666666666	0.020666666666666667	-0.003853589635378875	-0.0011000075189778748	176.0	12.0	0.14739012370511917	0.14035087719298245
late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	administrative_only	0.0	1500	1406	0.9373333333333334	408	0.272	0.2500844690732131	0.2950803513351897	0.234	0.296	0.272	0.0	1.3854134480727778	0.39933285197208357	199.0	15.0	0.0	0.0
late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	1500	130	0.08666666666666667	37	0.024666666666666667	0.017948070059721124	0.033813675411598076	0.018	0.028	0.024666666666666667	0.0	1.391256380292935	0.4747672058941438	177.0	6.0	0.09804599145513948	0.09804599145513948
late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	independent	0.25	1500	1212	0.808	326	0.21733333333333332	0.1971980395649466	0.23891273193552928	0.21	0.228	0.21666666666666667	0.0006666666666666666	1.3288569861715909	0.398457665493418	176.0	12.0	0.149053720465499	0.14285714285714285
late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	225	0.15	11	0.007333333333333333	0.004099723207137282	0.01308390919581488	0.006	0.01	0.0006666666666666666	0.006666666666666667	-0.27027979955803005	-0.09109896883676417	175.5	6.5	0.10674157303370786	0.10674157303370786
late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	score_dependent	0.25	1500	1041	0.694	240	0.16	0.14231938807667077	0.17941762481305262	0.144	0.176	0.15933333333333333	0.0006666666666666666	1.2299584169399806	0.37922094232607717	176.5	11.0	0.14090073529411765	0.13259668508287292
late_landmark_diagnostic	240	0.3	crossing	2.0	0.5	administrative_only	0.0	1500	1500	1.0	1011	0.674	0.6498602280441003	0.6972508300652768	0.656	0.696	0.0	0.674	-2.449068260673976	-0.4959672978239926	179.0	28.0	0.0	0.0
late_landmark_diagnostic	240	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	1500	1473	0.982	807	0.538	0.5127051439449536	0.5631007193203127	0.514	0.582	0.0	0.538	-2.0578438516177475	-0.5257799070706651	162.0	18.0	0.06960594315245477	0.06960594315245477
late_landmark_diagnostic	240	0.3	crossing	2.0	0.5	independent	0.25	1500	1498	0.9986666666666667	870	0.58	0.5548496822581073	0.6047416088266637	0.574	0.59	0.0	0.58	-2.1649529639167517	-0.4826465756242384	158.0	23.0	0.14826762246117084	0.13650479954827782
late_landmark_diagnostic	240	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1500	1.0	1301	0.8673333333333333	0.8492249984585035	0.8835650131057363	0.86	0.882	0.0	0.8673333333333333	-2.964803881249396	-0.6805698577113691	164.0	22.0	0.0736196319018405	0.0736196319018405
late_landmark_diagnostic	240	0.3	crossing	2.0	0.5	score_dependent	0.25	1500	1500	1.0	889	0.5926666666666667	0.5675959364457036	0.6172639757274895	0.58	0.602	0.0	0.5926666666666667	-2.201883714825862	-0.47780277432903606	161.0	25.0	0.12578616352201258	0.11935107667957849
late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	administrative_only	0.0	1500	1500	1.0	76	0.050666666666666665	0.040670651803700913	0.06295826327016886	0.04	0.07	0.019333333333333334	0.03133333333333333	0.0022542104649804794	0.0005163738419705528	176.0	24.0	0.0	0.0
late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	1500	1402	0.9346666666666666	65	0.043333333333333335	0.03414340356776986	0.054856309823329244	0.036	0.05	0.02666666666666667	0.016666666666666666	-0.02314761220197564	-0.006401729439517289	160.0	15.0	0.06541783380018674	0.06541783380018674
late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	independent	0.25	1500	1495	0.9966666666666667	79	0.05266666666666667	0.042462382108623964	0.06515631524236508	0.05	0.056	0.024666666666666667	0.028	-0.009896511392726308	-0.0023523744518511944	154.0	20.0	0.14965986394557823	0.13815789473684212
late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	1472	0.9813333333333333	223	0.14866666666666667	0.13156116054990952	0.16756708610280469	0.138	0.154	0.002	0.14666666666666667	-0.9405111317870332	-0.23507306599434014	161.0	18.0	0.07017543859649122	0.07017543859649122
late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	score_dependent	0.25	1500	1495	0.9966666666666667	76	0.050666666666666665	0.040670651803700913	0.06295826327016886	0.044	0.058	0.022	0.028666666666666667	0.016427290213503885	0.004266020576421162	158.5	20.0	0.12269938650306748	0.11392405063291139
late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	1286	0.8573333333333333	0.8387210310534137	0.8741200691252298	0.85	0.866	0.8573333333333333	0.0	3.0309490932797054	0.5788568300168863	185.0	34.0	0.0	0.0
late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	1500	1497	0.998	1054	0.7026666666666667	0.6790414900159882	0.7252564473987648	0.688	0.72	0.7026666666666667	0.0	2.4910973553077977	0.6256624424799511	165.0	20.0	0.07330852969546645	0.07330852969546645
late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	independent	0.25	1500	1500	1.0	1173	0.782	0.7603993240355671	0.8021599770382506	0.77	0.792	0.782	0.0	2.7177000398924474	0.5897221064427512	164.0	27.0	0.1497005988023952	0.1350522301442547
late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	1482	0.988	173	0.11533333333333333	0.10014194463162775	0.13248993073576523	0.102	0.138	0.114	0.0013333333333333333	0.7477242400962336	0.19470492626869665	160.0	18.0	0.0975609756097561	0.0975609756097561
late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	score_dependent	0.25	1500	1500	1.0	969	0.646	0.6214548268170315	0.6697992794126757	0.634	0.658	0.646	0.0	2.314524249778397	0.5351052530924212	164.0	24.0	0.14619883040935672	0.121115614746188
late_landmark_diagnostic	240	0.3	null	1.0	1.0	administrative_only	0.0	1500	1500	1.0	69	0.046	0.03650872245690122	0.05781070063702358	0.036	0.06	0.023333333333333334	0.02266666666666667	0.027519126859189117	0.005308883835527565	181.0	30.0	0.0	0.0
late_landmark_diagnostic	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	1500	1477	0.9846666666666667	71	0.04733333333333333	0.03769502441859292	0.059284253526744726	0.04	0.058	0.023333333333333334	0.024	0.03254023161533708	0.008963968274787822	163.0	18.0	0.06949220750713397	0.06949220750713397
late_landmark_diagnostic	240	0.3	null	1.0	1.0	independent	0.25	1500	1500	1.0	84	0.056	0.04545839056668995	0.06880994391283121	0.052	0.062	0.02666666666666667	0.029333333333333333	0.013384219827743387	0.002831023143702444	159.0	24.0	0.15046460351208757	0.1375
late_landmark_diagnostic	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	1500	1490	0.9933333333333333	340	0.22666666666666666	0.20619294297273874	0.24853681248762713	0.22	0.232	0.0006666666666666666	0.226	-1.256629357134235	-0.3232964833609574	160.0	19.0	0.09554140127388536	0.09554140127388536
late_landmark_diagnostic	240	0.3	null	1.0	1.0	score_dependent	0.25	1500	1500	1.0	85	0.056666666666666664	0.04605898663346571	0.06953927527176187	0.056	0.058	0.025333333333333333	0.03133333333333333	0.038949813372083676	0.008549549713672593	159.0	23.0	0.14534883720930233	0.13200995807127883
late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	administrative_only	0.0	1500	1500	1.0	724	0.4826666666666667	0.4574554059351735	0.5079664809964595	0.462	0.506	0.4826666666666667	0.0	1.9193806044524613	0.40073550301703287	179.0	28.0	0.0	0.0
late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	1500	1474	0.9826666666666667	524	0.34933333333333333	0.3256190496562846	0.3738173521340635	0.336	0.372	0.34933333333333333	0.0	1.5591698149638136	0.4055849451134288	162.0	17.0	0.06790123456790123	0.06790123456790123
late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	independent	0.25	1500	1500	1.0	581	0.3873333333333333	0.3629986807304942	0.41224358432512004	0.382	0.394	0.3873333333333333	0.0	1.6954025977062899	0.39107662231700835	158.0	23.0	0.1492094861660079	0.1375
late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	1474	0.9826666666666667	90	0.06	0.04906852936100265	0.07317936967275707	0.058	0.062	0.048	0.012	0.3212706473282224	0.07662064097086918	161.0	18.0	0.08280254777070063	0.08280254777070063
late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	score_dependent	0.25	1500	1496	0.9973333333333333	505	0.33666666666666667	0.31319591805220187	0.3609718626497241	0.332	0.34	0.33666666666666667	0.0	1.4998133534244715	0.3671627136449379	160.0	21.0	0.12987012987012986	0.11384825286136588
late_landmark_diagnostic	320	0.15	crossing	2.0	0.5	administrative_only	0.0	1500	1491	0.994	787	0.5246666666666666	0.4993636609208202	0.5498436538303174	0.518	0.528	0.0	0.5246666666666666	-2.034771393915246	-0.505773803499008	264.0	19.0	0.0	0.0
late_landmark_diagnostic	320	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	1500	382	0.25466666666666665	167	0.11133333333333334	0.09639767368628424	0.12825463712687019	0.098	0.136	0.0	0.11133333333333334	-1.7118819256309026	-0.5487639883716462	235.0	7.0	0.09623430962343096	0.09623430962343096
late_landmark_diagnostic	320	0.15	crossing	2.0	0.5	independent	0.25	1500	1439	0.9593333333333334	692	0.4613333333333333	0.4362369011810953	0.48662730812793203	0.446	0.47	0.0	0.4613333333333333	-1.9271741510538203	-0.5226266117658551	234.0	15.0	0.14888668975754576	0.14285714285714285
late_landmark_diagnostic	320	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1302	0.868	1060	0.7066666666666667	0.6831217181458012	0.7291557838231905	0.698	0.716	0.0	0.7066666666666667	-2.7727946925848332	-0.7992011895525243	236.0	13.0	0.10612244897959183	0.10612244897959183
late_landmark_diagnostic	320	0.15	crossing	2.0	0.5	score_dependent	0.25	1500	1471	0.9806666666666667	697	0.4646666666666667	0.4395492505485541	0.4899645958890054	0.448	0.476	0.0	0.4646666666666667	-1.879768544529173	-0.49624084764436477	235.0	17.0	0.1387154861944778	0.1350781160907743
late_landmark_diagnostic	320	0.15	early_only	2.2	1.0	administrative_only	0.0	1500	1455	0.97	78	0.052	0.04186463169739715	0.06442413822788547	0.048	0.056	0.027333333333333334	0.024666666666666667	-0.02470786292549057	-0.007341029165774027	262.0	16.5	0.0	0.0
late_landmark_diagnostic	320	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	1500	242	0.16133333333333333	7	0.004666666666666667	0.0022623540815072275	0.009601568618619234	0.002	0.006	0.0026666666666666666	0.002	0.043161848692710586	0.013039885609499811	234.0	6.0	0.09450759772648185	0.09450759772648185
late_landmark_diagnostic	320	0.15	early_only	2.2	1.0	independent	0.25	1500	1322	0.8813333333333333	60	0.04	0.031201530510343935	0.05114854575222304	0.038	0.044	0.014666666666666666	0.025333333333333333	-0.009759618413335884	-0.0028015932833120264	231.0	14.0	0.1479040748683954	0.14224137931034483
late_landmark_diagnostic	320	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	755	0.5033333333333333	192	0.128	0.11203817233645	0.14586232411936503	0.116	0.14	0.0	0.128	-1.3396393600644274	-0.41831211490664666	234.0	10.0	0.10104588394062078	0.10104588394062078
late_landmark_diagnostic	320	0.15	early_only	2.2	1.0	score_dependent	0.25	1500	1297	0.8646666666666667	67	0.04466666666666667	0.03532481507788357	0.05633475316462838	0.038	0.056	0.027333333333333334	0.017333333333333333	-0.0394925887462703	-0.013278935508397845	233.0	13.0	0.13537117903930132	0.13043478260869565
late_landmark_diagnostic	320	0.15	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	1179	0.786	0.7645281890405553	0.806010676587501	0.774	0.796	0.786	0.0	2.757556869734908	0.6146573795499959	270.0	24.0	0.0	0.0
late_landmark_diagnostic	320	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	1500	726	0.484	382	0.25466666666666665	0.23326489014764032	0.2773218171923953	0.244	0.272	0.25466666666666665	0.0	1.9779695520966905	0.6280754099062028	238.0	9.0	0.10166046575719995	0.10166046575719995
late_landmark_diagnostic	320	0.15	late_only	1.0	2.2	independent	0.25	1500	1495	0.9966666666666667	1023	0.682	0.6579934102616696	0.7050767769561845	0.676	0.688	0.682	0.0	2.4705882733192275	0.6068280957083685	237.0	20.0	0.14907120743034055	0.14285714285714285
late_landmark_diagnostic	320	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	561	0.374	16	0.010666666666666666	0.006576312321062792	0.01725695721042149	0.01	0.012	0.0033333333333333335	0.007333333333333333	-0.14002828255032773	-0.04394933673306302	234.0	9.0	0.11739130434782609	0.11739130434782609
late_landmark_diagnostic	320	0.15	late_only	1.0	2.2	score_dependent	0.25	1500	1453	0.9686666666666667	789	0.526	0.5006969983471379	0.5511701712554127	0.518	0.534	0.526	0.0	2.0815383211375456	0.5630039021000256	237.0	16.0	0.1459255162241888	0.13490185287103285
late_landmark_diagnostic	320	0.15	null	1.0	1.0	administrative_only	0.0	1500	1498	0.9986666666666667	88	0.058666666666666666	0.04786342768227863	0.07172461650006824	0.044	0.068	0.03266666666666666	0.026	0.019809464617708668	0.004695218576158585	265.0	21.0	0.0	0.0
late_landmark_diagnostic	320	0.15	null	1.0	1.0	event_risk_dependent	0.25	1500	493	0.32866666666666666	22	0.014666666666666666	0.0097054107970336	0.02210742328868923	0.008	0.018	0.006	0.008666666666666666	-0.11293813495078839	-0.033500764142284645	236.0	8.0	0.09829059829059829	0.09829059829059829
late_landmark_diagnostic	320	0.15	null	1.0	1.0	independent	0.25	1500	1466	0.9773333333333334	75	0.05	0.040074440990789065	0.062224546657374286	0.042	0.066	0.02666666666666667	0.023333333333333334	0.02870051113734462	0.007673894074207372	234.0	17.0	0.1483050847457627	0.14161191082076796
late_landmark_diagnostic	320	0.15	null	1.0	1.0	joint_score_event_risk	0.25	1500	969	0.646	330	0.22	0.19976644873430455	0.2416640324689971	0.194	0.238	0.0	0.22	-1.577015678173816	-0.48645019077126167	233.0	11.0	0.11607142857142858	0.11607142857142858
late_landmark_diagnostic	320	0.15	null	1.0	1.0	score_dependent	0.25	1500	1442	0.9613333333333334	79	0.05266666666666667	0.042462382108623964	0.06515631524236508	0.044	0.058	0.029333333333333333	0.023333333333333334	0.0442897038657802	0.01176155117025458	234.0	16.0	0.14597022294808007	0.14105223959995744
late_landmark_diagnostic	320	0.15	proportional	1.7	1.7	administrative_only	0.0	1500	1496	0.9973333333333333	571	0.38066666666666665	0.3564291977920079	0.4055137930065421	0.338	0.416	0.38066666666666665	0.0	1.6608338506670384	0.3942913299481311	265.0	20.0	0.0	0.0
late_landmark_diagnostic	320	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	1500	415	0.27666666666666667	108	0.072	0.05998329482631877	0.08620329787015658	0.06	0.094	0.072	0.0	1.2721773991860423	0.43068632707034055	236.0	8.0	0.09750930136420008	0.09750930136420008
late_landmark_diagnostic	320	0.15	proportional	1.7	1.7	independent	0.25	1500	1462	0.9746666666666667	480	0.32	0.29687896763584504	0.3440406274234203	0.298	0.334	0.32	0.0	1.4952688973869486	0.40821865763994425	234.0	16.0	0.14856013218458636	0.14314171883893
late_landmark_diagnostic	320	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	1500	604	0.4026666666666667	35	0.023333333333333334	0.016824677337497887	0.03227721328240847	0.022	0.026	0.0006666666666666666	0.02266666666666667	-0.43483069850103945	-0.139493642567295	234.0	9.0	0.1081125541125541	0.1081125541125541
late_landmark_diagnostic	320	0.15	proportional	1.7	1.7	score_dependent	0.25	1500	1374	0.916	341	0.22733333333333333	0.20683601547854155	0.24922366740753074	0.206	0.244	0.22666666666666666	0.0006666666666666666	1.3188586082319615	0.36535977817126103	235.0	14.0	0.14042553191489363	0.13186653771760154
late_landmark_diagnostic	320	0.3	crossing	2.0	0.5	administrative_only	0.0	1500	1500	1.0	1211	0.8073333333333333	0.7865996283045937	0.8264969149460681	0.802	0.812	0.0	0.8073333333333333	-2.8353435429207163	-0.504547177999868	239.0	38.0	0.0	0.0
late_landmark_diagnostic	320	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	1500	1500	1.0	947	0.6313333333333333	0.6066121943405216	0.6553835085236439	0.598	0.666	0.0	0.6313333333333333	-2.3345239130708846	-0.5207898163410356	217.0	23.0	0.06944444444444445	0.06944444444444445
late_landmark_diagnostic	320	0.3	crossing	2.0	0.5	independent	0.25	1500	1500	1.0	1090	0.7266666666666667	0.7035554198689427	0.7486199048712419	0.72	0.732	0.0	0.7266666666666667	-2.5697302606127406	-0.5069565851737163	211.0	31.0	0.1477832512315271	0.13551401869158877
late_landmark_diagnostic	320	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	1500	1500	1.0	1396	0.9306666666666666	0.9166809850866336	0.9424521319197167	0.926	0.936	0.0	0.9306666666666666	-3.4109498660141657	-0.6810169882246859	219.0	30.0	0.07399355877616748	0.07399355877616748
late_landmark_diagnostic	320	0.3	crossing	2.0	0.5	score_dependent	0.25	1500	1500	1.0	1082	0.7213333333333334	0.6981010219548798	0.7434348833796534	0.714	0.726	0.0	0.7213333333333334	-2.567125524034092	-0.48316974341824626	215.0	34.0	0.12557096673271456	0.11926605504587157
late_landmark_diagnostic	320	0.3	early_only	2.2	1.0	administrative_only	0.0	1500	1500	1.0	68	0.04533333333333334	0.03591646328500114	0.05707303238321723	0.042	0.048	0.024666666666666667	0.020666666666666667	0.04952122562999936	0.009886858205578782	235.0	32.0	0.0	0.0
late_landmark_diagnostic	320	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	1500	1496	0.9973333333333333	78	0.052	0.04186463169739715	0.06442413822788547	0.038	0.072	0.022	0.03	0.037886828636454664	0.009191712683570314	213.0	21.0	0.06572769953051644	0.06572769953051644
late_landmark_diagnostic	320	0.3	early_only	2.2	1.0	independent	0.25	1500	1500	1.0	71	0.04733333333333333	0.03769502441859292	0.059284253526744726	0.038	0.054	0.019333333333333334	0.028	-0.03211833302236389	-0.006788920234674903	206.5	27.0	0.14721362229102167	0.13819628647214854
late_landmark_diagnostic	320	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	1500	1499	0.9993333333333333	272	0.18133333333333335	0.16265704435083336	0.20163764616149563	0.166	0.196	0.0	0.18133333333333335	-1.0902082135673683	-0.24544682517807184	214.0	23.0	0.07042253521126761	0.07042253521126761
late_landmark_diagnostic	320	0.3	early_only	2.2	1.0	score_dependent	0.25	1500	1500	1.0	77	0.051333333333333335	0.041267385200304804	0.06369145729927139	0.042	0.058	0.024	0.027333333333333334	0.06995740344668189	0.014226052106754143	211.0	27.0	0.12135922330097088	0.11162790697674418
late_landmark_diagnostic	320	0.3	late_only	1.0	2.2	administrative_only	0.0	1500	1500	1.0	1419	0.946	0.9333808071332246	0.9563406406643735	0.942	0.952	0.946	0.0	3.569274044777999	0.5932604599866255	246.0	45.0	0.0	0.0
late_landmark_diagnostic	320	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	1500	1500	1.0	1243	0.8286666666666667	0.8087646240535675	0.8468895968196999	0.82	0.844	0.8286666666666667	0.0	2.9102347573049774	0.6281258076683721	220.0	27.0	0.07500361936671424	0.07500361936671424
late_landmark_diagnostic	320	0.3	late_only	1.0	2.2	independent	0.25	1500	1500	1.0	1350	0.9	0.8837814259620523	0.9141750294618026	0.884	0.916	0.9	0.0	3.1998833972646037	0.5894467860157634	218.0	36.5	0.1482367534999114	0.13394993164730007
late_landmark_diagnostic	320	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	1500	1500	1.0	197	0.13133333333333333	0.11517802591388798	0.14937210767045916	0.112	0.142	0.13133333333333333	0.0	0.9260426529535382	0.21142189953822532	213.0	24.0	0.09803921568627451	0.09803921568627451
late_landmark_diagnostic	320	0.3	late_only	1.0	2.2	score_dependent	0.25	1500	1500	1.0	1208	0.8053333333333333	0.7845266382653162	0.8245801227082263	0.8	0.816	0.8053333333333333	0.0	2.7924593453848523	0.5574537098124623	218.0	32.0	0.14479638009049775	0.11883209623237381
